condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_study.rt,next_study.keys,next_study.rt,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.373958333,0.102167183,1,0,0,5.584455,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.35625,0.450980392,1,0,0,6.47547,study_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.21875,-0.114551084,1,0,0,1.13776,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.419791667,0.477812178,1,0,0,1.91409,study_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.180208333,-0.054695562,1,0,0,1.39573,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.384375,0.473684211,1,0,0,1.239735,study_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.286458333,-0.052631579,1,0,0,0.7138,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.46875,0.545923633,1,0,0,0.80656,study_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.164583333,0.044375645,1,0,0,0.67239,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.44375,0.525283798,1,0,0,0.607075,study_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.152083333,0.091847265,1,0,0,0.931235,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.447916667,0.405572755,1,0,0,0.75685,study_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.186458333,0.021671827,1,0,0,0.698515,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.420833333,0.397316821,1,0,0,0.61445,study_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.175,-0.038183695,1,0,0,0.76497,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.50625,0.572755418,1,0,0,0.92349,study_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.266666667,0.077399381,1,0,0,0.914635,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.492708333,0.576883385,1,0,0,1.123315,study_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.2875,0.093911249,1,0,0,0.78133,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.510416667,0.647058824,1,0,0,0.806895,study_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.13125,0.054695562,1,0,0,1.41485,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.384375,0.415892673,1,0,0,0.723435,study_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.297916667,0.003095975,1,0,0,0.648355,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.464583333,0.585139319,1,0,0,0.66481,study_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.207291667,0.079463364,1,0,0,0.61509,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.354166667,0.399380805,1,0,0,0.64816,study_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.209375,0.02373581,1,0,0,0.548505,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.423958333,0.547987616,1,0,0,0.523465,study_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.217708333,0.091847265,1,0,0,0.49832,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.361458333,0.541795666,1,0,0,0.53246,study_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.201041667,-0.102167183,1,0,0,0.639635,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.297916667,0.389060888,1,0,0,0.84021,study_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.253125,-0.011351909,1,0,0,0.6737,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.484375,0.527347781,1,0,0,0.90658,study_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.167708333,0.095975232,1,0,0,0.823685,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.479166667,0.498452012,1,0,0,0.97319,study_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.20625,0.042311662,1,0,0,0.657045,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.452083333,0.568627451,1,0,0,0.68168,study_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.234375,0.122807018,1,0,0,0.6735,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.529166667,0.531475748,1,0,0,0.965055,study_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,MANURE - SAMADI,,,,,,,,return,7.176035,return,2.750695,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,OATH - YAMINI,,,,,,,,,,return,2.847295,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,CORN - NAFAKA,,,,,,,,,,return,3.020575,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,TAILOR - MSHONI,,,,,,,,,,return,3.368565,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,GRAPES - ZABIBU,,,,,,,,,,return,2.178885,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,GRAVE - KABURI,,,,,,,,,,return,3.126775,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,BLAME - LAWAMA,,,,,,,,,,return,1.60308,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,TREASURE - DAFINA,,,,,,,,,,return,2.394525,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,CHEESE - JIBINI,,,,,,,,,,return,2.083995,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,PARROT - KASUKU,,,,,,,,,,return,2.01382,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,AGENT - WAKILI,,,,,,,,,,return,1.966635,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,BOAT - MASHUA,,,,,,,,,,return,1.745625,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,POEM - UTENZI,,,,,,,,,,return,0.569945,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,ORPHAN - YATIMA,,,,,,,,,,return,0.19822,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,YEAST - HAMIRA,,,,,,,,,,return,0.206985,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,BRIBE - RUSHWA,,,,,,,,,,return,0.19503,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,MERCHANT - TAJIRI,,,,,,,,,,return,0.174435,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,BULL - FAHILI,,,,,,,,,,return,0.18867,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,PLATE - SAHANI,,,,,,,,,,return,0.20397,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,DIVORCE - TALAKA,,,,,,,,,,return,0.186875,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.227083333,-0.100103199,1,0,0,2.552375,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.391666667,-0.093911249,1,0,0,0.74024,test_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.238541667,-0.013415893,1,0,0,0.631645,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,0.369791667,-0.009287926,1,0,0,0.63232,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001605193,2020-10-17_14h12.07.565,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.230208333,0.100103199,1,0,0,0.531585,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
