condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.14625651,-0.093993056,1,0,0,1.333235,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.121468099,-0.077092014,1,0,0,0.69679,unsorted_card,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.457476128,-0.478038194,1,0,0,2.24896,done_pile,2,0,2,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.143207465,-0.198411458,1,0,0,0.864725,unsorted_card,3,0,3,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.368608941,-0.459244792,1,0,0,1.132365,done_pile,4,0,4,0,1,PARROT - KASUKU,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.227707248,-0.198697917,1,0,0,0.53318,unsorted_card,5,0,5,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.394878472,-0.506770833,1,0,0,0.497125,done_pile,6,0,6,0,1,BULL - FAHILI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.230664062,-0.103272569,1,0,0,0.532455,unsorted_card,7,0,7,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.33078342,-0.439939236,1,0,0,0.81518,done_pile,8,0,8,0,1,PLATE - SAHANI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.216238064,-0.068619792,1,0,0,0.565435,unsorted_card,9,0,9,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.36085612,-0.497734375,1,0,0,2.01464,done_pile,10,0,10,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.248339844,-0.132369792,1,0,0,0.56568,unsorted_card,11,0,11,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.289111328,-0.448758681,1,0,0,0.71537,done_pile,12,0,12,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.131684028,-0.103732639,1,0,0,0.56503,unsorted_card,13,0,13,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.318250868,-0.414522569,1,0,0,0.86716,done_pile,14,0,14,0,1,OATH - YAMINI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.163449436,-0.216553819,1,0,0,0.48009,unsorted_card,15,0,15,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.33656684,-0.460538194,1,0,0,0.631375,done_pile,16,0,16,0,1,CORN - NAFAKA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.089382595,-0.133671875,1,0,0,0.51553,unsorted_card,17,0,17,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.428548177,-0.430720486,1,0,0,0.513695,done_pile,18,0,18,0,1,POEM - UTENZI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.275954861,-0.057482639,1,0,0,0.498495,unsorted_card,19,0,19,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.366579861,-0.451076389,1,0,0,0.565645,done_pile,20,0,20,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.196815321,-0.104253472,1,0,0,0.481615,unsorted_card,21,0,21,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.356336806,-0.566840278,1,0,0,0.532365,done_pile,22,0,22,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.120724826,-0.211909722,1,0,0,0.448775,unsorted_card,23,0,23,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.348893229,-0.529791667,1,0,0,0.549545,done_pile,24,0,24,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.20625,-0.110980903,1,0,0,0.44872,unsorted_card,25,0,25,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.329128689,-0.408289931,1,0,0,0.597885,done_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.187239583,-0.091085069,1,0,0,0.450065,unsorted_card,27,0,27,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.320296224,-0.468081597,1,0,0,0.964175,done_pile,28,0,28,0,1,MANURE - SAMADI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.153993056,-0.140295139,1,0,0,0.51464,unsorted_card,29,0,29,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.335639106,-0.459123264,1,0,0,0.548615,done_pile,30,0,30,0,1,AGENT - WAKILI,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.255588108,-0.141796875,1,0,0,0.43348,unsorted_card,31,0,31,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.45109592,-0.530885417,1,0,0,0.59815,done_pile,32,0,32,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.258029514,-0.135729167,1,0,0,0.51466,unsorted_card,33,0,33,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.310177951,-0.440512153,1,0,0,0.815165,done_pile,34,0,34,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.213975694,-0.229713542,1,0,0,0.462645,unsorted_card,35,0,35,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.320323351,-0.49453125,1,0,0,0.948,done_pile,36,0,36,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.058262804,-0.26734375,1,0,0,0.51443,unsorted_card,37,0,37,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.402870009,-0.495460069,1,0,0,0.51475,done_pile,38,0,38,0,1,BOAT - MASHUA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.254817708,-0.149869792,1,0,0,0.497895,unsorted_card,39,0,39,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.292513021,-0.42546875,1,0,0,0.58331,done_pile,40,0,40,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,00001335110,2020-10-30_22h28.52.705,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
