condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_study.rt,next_study.keys,next_study.rt,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.347558594,-0.022300347,1,0,0,2.566745,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.333273655,-0.046857639,1,0,0,3.278235,unsorted_card,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.414073351,0.492916667,1,0,0,3.382655,study_pile,2,0,2,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.186463759,0.030789931,1,0,0,1.111905,unsorted_card,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.432807075,0.480095486,1,0,0,4.31487,study_pile,4,0,4,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.265652127,0.122309028,1,0,0,0.811935,unsorted_card,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.468098958,0.5,1,0,0,8.33313,study_pile,6,0,6,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.208919271,0.116380208,1,0,0,0.847165,unsorted_card,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.449587674,0.025842014,1,0,0,3.030605,test_pile,8,0,8,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.208810764,-0.069036458,1,0,0,0.928635,unsorted_card,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.383501519,0.533020833,1,0,0,1.764465,study_pile,10,0,10,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.207709418,0.117178819,1,0,0,0.746445,unsorted_card,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.455577257,0.574192708,1,0,0,0.714065,study_pile,12,0,12,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.273811849,-0.001692708,1,0,0,0.547015,unsorted_card,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.425254991,0.563862847,1,0,0,0.646525,study_pile,14,0,14,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.292154948,0.043133681,1,0,0,0.53039,unsorted_card,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.401589627,0.509071181,1,0,0,0.66327,study_pile,16,0,16,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.315549045,0.01890625,1,0,0,0.614085,unsorted_card,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.454741753,0.506918403,1,0,0,0.613165,study_pile,18,0,18,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.289306641,0.027621528,1,0,0,0.611855,unsorted_card,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.442637804,0.533029514,1,0,0,0.732715,study_pile,20,0,20,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.2296875,-0.055755208,1,0,0,0.54548,unsorted_card,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.416829427,0.463029514,1,0,0,0.56356,study_pile,22,0,22,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.256955295,-0.018585069,1,0,0,0.463685,unsorted_card,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.499186198,0.456597222,1,0,0,0.61441,study_pile,24,0,24,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.20656467,0.021380208,1,0,0,0.713715,unsorted_card,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.428819444,0.540633681,1,0,0,0.548405,study_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.214203559,-0.010407986,1,0,0,0.478655,unsorted_card,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.427403429,0.458958333,1,0,0,0.54831,study_pile,28,0,28,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.219162326,-0.018402778,1,0,0,0.465365,unsorted_card,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.608599175,0.472994792,1,0,0,0.49457,study_pile,30,0,30,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.234684245,0.085347222,1,0,0,0.564555,unsorted_card,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.416861979,0.481276042,1,0,0,0.64853,study_pile,32,0,32,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.283235677,0.086145833,1,0,0,2.847145,unsorted_card,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.297873264,0.086145833,1,0,0,0.379275,unsorted_card,34,0,34,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.358685981,0.567256944,1,0,0,0.648945,study_pile,35,0,35,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.268842231,0.021310764,1,0,0,0.49518,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.449761285,0.562048611,1,0,0,0.64794,study_pile,37,0,37,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.229307726,-0.041119792,1,0,0,0.54765,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.475260417,0.601449653,1,0,0,0.49695,study_pile,39,0,39,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.265272352,0.059965278,1,0,0,0.46207,unsorted_card,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.387049696,0.502795139,1,0,0,0.71531,study_pile,41,0,41,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BOAT - MASHUA,-0.482052951,0.007786458,1,0,0,2.26166,study_first,return,5.64849,return,2.628585,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001591616,2020-10-18_19h58.32.356,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,TAILOR - MSHONI,,,,,,,,,,return,2.348895,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
