condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_study.rt,next_study.keys,next_study.rt,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.59749349,0.002408517,1,0,0,10.761395,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.465152995,0.429576182,1,0,0,4.48854,study_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.211192491,-0.135119819,1,0,0,1.586105,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.477886285,0.463902607,1,0,0,3.255225,study_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.267041016,-0.039750648,1,0,0,1.081015,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.587196181,0.382529145,1,0,0,2.79058,study_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.284054905,-0.148376781,1,0,0,1.08255,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.623372396,0.442286674,1,0,0,2.621945,study_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.309581163,-0.092980894,1,0,0,1.63446,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.61178928,0.490912403,1,0,0,3.338725,study_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.253233507,0.015372005,1,0,0,2.42012,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.535894097,0.397354679,1,0,0,3.857005,study_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.418012153,-0.14339783,1,0,0,1.132425,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.629926215,0.467525502,1,0,0,1.43466,study_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.549164497,-0.162827882,1,0,0,0.867335,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.43366428,0.485791775,1,0,0,2.3867,study_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.375987413,-0.107826668,1,0,0,0.834135,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.53648546,0.50391637,1,0,0,2.017435,study_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.273887804,-0.016434585,1,0,0,0.632245,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.625217014,0.485741176,1,0,0,1.849935,study_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.192154948,0.063937014,1,0,0,0.91824,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.649777561,0.443723688,1,0,0,1.585925,study_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.360253906,-0.151331768,1,0,0,0.74919,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.633371311,0.399277445,1,0,0,1.368145,study_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.264046224,0.12611318,1,0,0,0.75187,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.655050998,0.432622247,1,0,0,1.517795,study_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.274555122,-0.001578692,1,0,0,0.899485,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.413080512,0.51006922,1,0,0,1.00122,study_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.180300564,0.152394349,1,0,0,1.78522,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.627750651,0.462870385,1,0,0,1.43647,study_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.336599392,-0.067570029,1,0,0,0.833705,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.435465495,0.424698429,1,0,0,1.568145,study_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.398800998,-0.148467859,1,0,0,0.7506,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.59077691,0.510160298,1,0,0,1.81974,study_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.16070421,0.067721826,1,0,0,0.8648,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.395182292,0.446668556,1,0,0,1.049725,study_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.251698134,0.09149328,1,0,0,0.61374,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.484928385,0.50057683,1,0,0,0.88057,study_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.419433594,-0.00334966,1,0,0,0.50069,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.589046224,0.536643863,1,0,0,1.33119,study_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,AGENT - WAKILI,,,,,,,,return,4.512085,return,1.714085,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,OATH - YAMINI,,,,,,,,,,return,4.11207,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,CHEESE - JIBINI,,,,,,,,,,return,1.30119,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MERCHANT - TAJIRI,,,,,,,,,,return,1.13361,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,TAILOR - MSHONI,,,,,,,,,,return,1.351265,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,YEAST - HAMIRA,,,,,,,,,,return,1.01732,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BULL - FAHILI,,,,,,,,,,return,1.71219,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BLAME - LAWAMA,,,,,,,,,,return,2.120305,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,DIVORCE - TALAKA,,,,,,,,,,return,1.28594,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BRIBE - RUSHWA,,,,,,,,,,return,1.51581,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,GRAVE - KABURI,,,,,,,,,,return,0.957135,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BOAT - MASHUA,,,,,,,,,,return,0.851325,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MANURE - SAMADI,,,,,,,,,,return,1.909475,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,GRAPES - ZABIBU,,,,,,,,,,return,0.80035,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,PLATE - SAHANI,,,,,,,,,,return,0.900665,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,ORPHAN - YATIMA,,,,,,,,,,return,1.09765,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,POEM - UTENZI,,,,,,,,,,return,0.549615,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,TREASURE - DAFINA,,,,,,,,,,return,1.05064,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,CORN - NAFAKA,,,,,,,,,,return,0.839095,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,PARROT - KASUKU,,,,,,,,,,return,0.704375,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.548339844,-0.570373219,1,0,0,6.85853,done_pile,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.202859158,-0.162817762,1,0,0,1.333785,unsorted_card,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.199164497,-0.124625567,1,0,0,2.12011,unsorted_card,2,0,2,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W1448234,2020-10-18_15h57.23.754,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.594108073,-0.030744009,1,0,0,1.17037,test_pile,3,0,3,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
