condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_study.rt,next_study.keys,next_study.rt,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.239285714,0.060952381,1,0,0,9.43,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.232142857,0.08952381,1,0,0,34.179,unsorted_card,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.448809524,0.495238095,1,0,0,1.683,study_pile,2,0,2,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.321428571,-0.00952381,1,0,0,1.449,unsorted_card,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.328571429,0.468571429,1,0,0,8.114,study_pile,4,0,4,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.15952381,0.04952381,1,0,0,1.066,unsorted_card,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.442857143,0.575238095,1,0,0,29.281,study_pile,6,0,6,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.101190476,0.041904762,1,0,0,0.93,unsorted_card,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.401190476,0.491428571,1,0,0,7.682,study_pile,8,0,8,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.225,0.08952381,1,0,0,0.648,unsorted_card,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.292857143,0.434285714,1,0,0,7.633,study_pile,10,0,10,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.358333333,0.022857143,1,0,0,0.515,unsorted_card,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.6,0.512380952,1,0,0,7.864,study_pile,12,0,12,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.221428571,0.026666667,1,0,0,0.683,unsorted_card,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.45,0.56,1,0,0,7.332,study_pile,14,0,14,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.292857143,0.053333333,1,0,0,0.531,unsorted_card,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.414285714,0.531428571,1,0,0,7.332,study_pile,16,0,16,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.228571429,0.139047619,1,0,0,0.683,unsorted_card,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.523809524,0.598095238,1,0,0,9.665,study_pile,18,0,18,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.291666667,0.156190476,1,0,0,0.781,unsorted_card,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.522619048,0.582857143,1,0,0,7.564,study_pile,20,0,20,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.271428571,0.097142857,1,0,0,0.517,unsorted_card,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.525,0.419047619,1,0,0,8.597,study_pile,22,0,22,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.389285714,0.00952381,1,0,0,0.566,unsorted_card,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.55,0.624761905,1,0,0,9.133,study_pile,24,0,24,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.301190476,0.032380952,1,0,0,0.515,unsorted_card,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.491666667,0.506666667,1,0,0,14.632,study_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.18452381,0.068571429,1,0,0,0.632,unsorted_card,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.446428571,0.573333333,1,0,0,9.115,study_pile,28,0,28,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.2,0.062857143,1,0,0,0.498,unsorted_card,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.5,0.561904762,1,0,0,9.866,study_pile,30,0,30,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.210714286,0.133333333,1,0,0,0.698,unsorted_card,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.467857143,0.415238095,1,0,0,8.316,study_pile,32,0,32,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.247619048,-0.005714286,1,0,0,0.482,unsorted_card,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.489285714,0.491428571,1,0,0,8.248,study_pile,34,0,34,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.16547619,0.083809524,1,0,0,0.5,unsorted_card,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.485714286,0.548571429,1,0,0,8.915,study_pile,36,0,36,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.202380952,0.081904762,1,0,0,0.482,unsorted_card,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.46547619,0.521904762,1,0,0,10.966,study_pile,38,0,38,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.296428571,-0.12952381,1,0,0,0.449,unsorted_card,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.397619048,0.516190476,1,0,0,8.249,study_pile,40,0,40,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,DIVORCE - TALAKA,,,,,,,,return,4.475,return,23.963,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,OATH - YAMINI,,,,,,,,,,return,18.03,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,CORN - NAFAKA,,,,,,,,,,return,22.847,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,TREASURE - DAFINA,,,,,,,,,,return,17.083,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,PARROT - KASUKU,,,,,,,,,,return,50.978,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,GRAPES - ZABIBU,,,,,,,,,,return,59.126,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,YEAST - HAMIRA,,,,,,,,,,return,10.363,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,TAILOR - MSHONI,,,,,,,,,,return,2.335,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,POEM - UTENZI,,,,,,,,,,return,1.3,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,AGENT - WAKILI,,,,,,,,,,return,5.802,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BRIBE - RUSHWA,,,,,,,,,,return,2.453,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BULL - FAHILI,,,,,,,,,,return,2.031,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,CHEESE - JIBINI,,,,,,,,,,return,0.201,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,ORPHAN - YATIMA,,,,,,,,,,return,0.249,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,PLATE - SAHANI,,,,,,,,,,return,0.237,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BLAME - LAWAMA,,,,,,,,,,return,0.047,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MANURE - SAMADI,,,,,,,,,,return,0.129,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BOAT - MASHUA,,,,,,,,,,return,0.031,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,GRAVE - KABURI,,,,,,,,,,return,0.112,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MERCHANT - TAJIRI,,,,,,,,,,return,0.019,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.113095238,0.078095238,1,0,0,3.775,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.322619048,0.095238095,1,0,0,2.148,test_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.173809524,0.097142857,1,0,0,1.85,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h35.13.931,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.386904762,0.078095238,1,0,0,1.55,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
